window_size,forecast_lag_min,input_start,input_end,coeff_setting,max_available_coeffs,effective_coeffs,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
360,5,355,715,1,181,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9383983572895276,0.5714285714285714,0.6666666666666666,0.5,0.4776286353467562,0.5389712843168192,0.4,0.9349240780911064,0.5833333333333334,0.7,0.5,0.4785202863961815,0.5491001564945227,0.4117647058823529
360,5,355,715,2,181,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8181818181818182,0.8513513513513513,0.7875,0.7751957494407158,0.8025999594661107,0.6923076923076923,0.980477223427332,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8821172860552338,0.8821172860552335,0.8064516129032258
360,5,355,715,3,181,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8819875776397516,0.8765432098765432,0.8875,0.8763143176733781,0.8713556800645098,0.7888888888888889,0.9815618221258134,0.9017341040462428,0.8764044943820225,0.9285714285714286,0.9154449369246508,0.8915699323436225,0.8210526315789474
360,5,355,715,4,181,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743326488706364,0.84472049689441,0.8395061728395061,0.85,0.8354586129753914,0.8307311579796183,0.7311827956989247,0.9848156182212582,0.9186046511627908,0.8977272727272727,0.9404761904761904,0.9297363336742812,0.9102364394993046,0.8494623655913979
360,5,355,715,5,181,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158112,0.8554216867469879,0.8255813953488372,0.8875,0.870721476510067,0.841972905005273,0.7473684210526316,0.982646420824295,0.9058823529411764,0.8953488372093024,0.9166666666666666,0.9059268098647576,0.8963258651224243,0.8279569892473119
360,5,355,715,6,181,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8553459119496856,0.8607594936708861,0.85,0.8376957494407158,0.8424901213561514,0.7472527472527473,0.9772234273318872,0.874251497005988,0.8795180722891566,0.8690476190476191,0.8571144448232753,0.8617296293651361,0.776595744680851
360,5,355,715,7,181,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9774127310061602,0.8625,0.8625,0.8625,0.850195749440716,0.8501957494407159,0.7582417582417582,0.9815618221258134,0.9005847953216374,0.8850574712643678,0.9166666666666666,0.9047334924423228,0.8904268556967688,0.8191489361702128
360,5,355,715,8,181,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158112,0.8481012658227848,0.8589743589743589,0.8375,0.825195749440716,0.8346957825361355,0.7362637362637363,0.980477223427332,0.896551724137931,0.8666666666666667,0.9285714285714286,0.9142516195022165,0.8857874308365679,0.8125
360,5,355,715,9,181,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8553459119496856,0.8607594936708861,0.85,0.8376957494407158,0.8424901213561514,0.7472527472527473,0.982646420824295,0.9069767441860463,0.8863636363636364,0.9285714285714286,0.916638254347085,0.897413073713491,0.8297872340425532
360,5,355,715,10,181,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158112,0.8481012658227848,0.8589743589743589,0.8375,0.825195749440716,0.8346957825361355,0.7362637362637363,0.980477223427332,0.8953488372093024,0.875,0.9166666666666666,0.9035401750198886,0.8845897079276773,0.8105263157894737
360,5,355,715,11,181,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9774127310061602,0.8625,0.8625,0.8625,0.850195749440716,0.8501957494407159,0.7582417582417582,0.9772234273318872,0.8786127167630058,0.8539325842696629,0.9047619047619048,0.8892487782702578,0.8660569752480042,0.7835051546391752
360,5,355,715,12,181,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8553459119496856,0.8607594936708861,0.85,0.8376957494407158,0.8424901213561514,0.7472527472527473,0.9772234273318872,0.8771929824561403,0.8620689655172413,0.8928571428571429,0.8785373337879305,0.8646449393901262,0.78125
360,5,355,715,13,181,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9774127310061602,0.8625,0.8625,0.8625,0.850195749440716,0.8501957494407159,0.7582417582417582,0.980477223427332,0.8941176470588236,0.8837209302325582,0.9047619047619048,0.8928287305375611,0.8833665982627273,0.8085106382978723
360,5,355,715,14,181,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.875,0.875,0.875,0.8638143176733781,0.8638143176733781,0.7777777777777778,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.8
360,5,355,715,15,181,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.8
