method,counterfactual_cutoff,sample_id,forecast_lag_min,window_size,top_percent,top_percent_label,features_to_vary_count,features_to_vary_fraction,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,error
box_cox,0-all,2003-04-05_08-09,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.004587353672832251,0.037399932742118835,45,146,0.3082191780821918,15.239816473689126,0.06157705055473663,0.3082191780821918,0.6917808219178082,13.98499845290004,0.06673340695650659,950,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-09_08-22,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.01113048754632473,0.058530986309051514,45,146,0.3082191780821918,12.088385649070437,0.07640361667300215,0.3082191780821918,0.6917808219178082,12.976277334448547,0.0715498108738307,503,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-09_22-23,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.08912932127714157,0.12753619253635406,46,146,0.3150684931506849,7.237182238268152,0.12140073766417578,0.3150684931506849,0.6849315068493151,7.651296572314997,0.11558961037124754,576,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-11_06-23,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.17284171283245087,0.2076859325170517,36,146,0.2465753424657534,5.42862060556068,0.15555436560294317,0.2465753424657534,0.7534246575342466,6.093296446983939,0.14097817671573543,739,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-18_18-50,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.6026202440261841,0.46929436922073364,10,146,0.0684931506849315,0.45117050363898153,0.6890989015366435,0.0684931506849315,0.9315068493150684,1.2396493564383113,0.4464984650946827,739,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-21_11-54,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,1.1152876615524292,0.43338876962661743,20,146,0.136986301369863,1.8636608972272055,0.34920335748142145,0.136986301369863,0.863013698630137,2.432755819326144,0.2913111367753217,739,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-22_23-39,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.1429375261068344,0.1412021815776825,14,146,0.0958904109589041,0.8377370733461427,0.5441474814344388,0.0958904109589041,0.904109589041096,1.5122983539485568,0.39804189595089645,338,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-23_14-36,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.0055742645636200905,0.03763655945658684,20,146,0.136986301369863,9.087374834769095,0.09913381988673671,0.136986301369863,0.863013698630137,9.583271359164742,0.09448874228610184,338,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-24_03-48,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.53583163022995,0.2730119824409485,10,146,0.0684931506849315,0.29560454864209834,0.771840451662572,0.0684931506849315,0.9315068493150684,1.1646857414302365,0.4619608199291259,739,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-25_04-23,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,1.2578810453414917,0.31014496088027954,13,146,0.08904109589041095,3.001661413200429,0.24989620478665758,0.08904109589041095,0.910958904109589,3.718041984727573,0.21195233175902767,739,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
