forecast_lag_min,top_percent,top_percent_label,channel_name,channel_short_name,importance_total,importance_share_total,importance_mag,importance_phase,importance_share_mag,importance_share_phase,importance_total_norm_by_window_feature_count,importance_share_total_norm_by_window_feature_count,importance_mag_norm_by_window_feature_count,importance_phase_norm_by_window_feature_count,importance_share_mag_norm_by_window_feature_count,importance_share_phase_norm_by_window_feature_count,feature_count_total,feature_count_mag,feature_count_phase,unmatched_feature_count,val_css,test_css
60,0.1,10%,long,long_xray,0.08816469869102524,0.08816469869102524,0.05412870852905732,0.034035990161967934,0.06569416564279693,0.19333139654814263,0.0035723508056342747,0.17769740084304222,0.001936035593626493,0.001636315212007782,0.14539295645716144,0.24107137111667568,95,58,37,0,0.5257731958762887,0.57
60,0.15,15%,p3_flux_ic,p3,0.7444242016855692,0.7444242016855692,0.6808969022171263,0.0635272994684429,0.8570650573704689,0.30906282986342953,0.007043771031314188,0.5185640229809588,0.00643018932695118,0.0006135817043630077,0.7059434662154708,0.13712618465574097,416,311,105,0,0.5208333333333334,0.5841584158415841
60,0.15,15%,p5_flux_ic,p5,0.08492697728712677,0.08492697728712677,0.035305472319303886,0.04962150496782291,0.04444004159852469,0.24141058845191102,0.001936166774605984,0.1425410376541471,0.0007945733009232961,0.001141593473682688,0.08723286386996902,0.255128789468252,174,74,100,0,0.5208333333333334,0.5841584158415841
60,0.15,15%,p7_flux_ic,p7,0.06601822862867035,0.06601822862867035,0.020824700446819916,0.04519352818185043,0.02621266600723215,0.21986830588216255,0.0022224304622227753,0.16361583534759677,0.0007103147376758323,0.0015121157245469449,0.07798247026990175,0.33793488070237665,117,33,84,0,0.5208333333333334,0.5841584158415841
60,0.15,15%,long,long_xray,0.1046305923986343,0.1046305923986343,0.057424753803425696,0.04720583859520861,0.07228223502377416,0.2296582758024969,0.00238085524748615,0.17527910401729718,0.0011735689137659644,0.0012072863337201855,0.1288411996446586,0.26981014517363044,171,97,74,0,0.5208333333333334,0.5841584158415841
60,0.25,25%,p3_flux_ic,p3,0.7250968897504801,0.7250968897504801,0.6626121784177287,0.062484711332750874,0.8450762460920321,0.2893958573009603,0.0052046099734931765,0.5914643114618059,0.004753309908968606,0.0004513000645245719,0.7543552641571898,0.18063723762758185,554,366,188,0,0.53125,0.6
60,0.25,25%,p5_flux_ic,p5,0.08905195285743267,0.08905195285743267,0.03359832714096483,0.0554536257164678,0.04285032648065636,0.25683161868513454,0.0010963558653779618,0.12459249979065481,0.0004183044750115657,0.0006780513903663952,0.06638535857931335,0.2713966599015588,325,139,186,0,0.53125,0.6
60,0.25,25%,p7_flux_ic,p7,0.08679572714627316,0.08679572714627316,0.033641108222795486,0.05315461892347766,0.042904888224636895,0.24618384537215474,0.0012656648152356668,0.14383317334005008,0.0004947225985595631,0.0007709422166761036,0.07851299487474579,0.30857711606481214,273,103,170,0,0.53125,0.6
60,0.25,25%,long,long_xray,0.09905543024581419,0.09905543024581419,0.05423406071464111,0.04482136953117304,0.06916853920267457,0.20758867864175046,0.00123290276259245,0.14011001540748938,0.0006348186331492252,0.0005980841294432232,0.1007463823887509,0.23938898640604714,310,155,155,0,0.53125,0.6
60,0.5,50%,p3_flux_ic,p3,0.7008640650770847,0.7008640650770845,0.6346265547298829,0.06623751034720075,0.828593041994359,0.2829557877072074,0.0032724624629094,0.6548028750043267,0.002962241736134534,0.0003102207267748675,0.797901164704955,0.24140042009112908,856,480,376,0,0.5157894736842106,0.59
60,0.5,50%,p5_flux_ic,p5,0.10214173122114922,0.1021417312211492,0.03705631500331088,0.06508541621783834,0.0483821619893662,0.27803423041772257,0.0005778421960188256,0.11562324565689484,0.00021043596353202717,0.00036740623248679823,0.056682443687772074,0.28589971981716567,706,312,394,0,0.5157894736842106,0.59
60,0.5,50%,p7_flux_ic,p7,0.09099622548057258,0.09099622548057257,0.039420693513620764,0.05157553196695193,0.051469186267947824,0.22032221920224807,0.0005436769716473242,0.10878696032216942,0.0002322353224986239,0.0003114416491487006,0.0625542581643199,0.24235048934345166,667,313,354,0,0.5157894736842106,0.59
60,0.5,50%,long,long_xray,0.10599797822119456,0.10599797822119453,0.05480505843601554,0.051192919785179106,0.0715556097483269,0.2186877626728221,0.0006036483246804897,0.1207869190166088,0.00030762916622715896,0.00029601915845333093,0.08286213344295293,0.23034937074825346,695,342,353,0,0.5157894736842106,0.59
60,1.0,100%,p3_flux_ic,p3,0.6931906193447718,0.6931906193447718,0.6256002158996844,0.06759040344508771,0.8100628287235062,0.2968215215599503,0.0018975427045225812,0.6932425111904184,0.001712547870306089,0.00018499483421649385,0.8102434876440617,0.2966668425053563,1462,731,731,0,0.5104166666666666,0.5742574257425742
60,1.0,100%,p5_flux_ic,p5,0.10218523884704588,0.10218523884704588,0.047757707594981894,0.05442753125206393,0.0618394027439795,0.23901710623926578,0.00027961713634860625,0.10215447869087714,0.0001304646622610424,0.0001491524740875639,0.06172565730720161,0.23918826559036116,1462,731,731,0,0.5104166666666666,0.5742574257425742
60,1.0,100%,p7_flux_ic,p7,0.09503754566941344,0.09503754566941344,0.04032789107534195,0.054709654594071414,0.05221885269646919,0.24025604365306996,0.00026006226218634537,0.09501036012218907,0.00011025719359005037,0.0001498050685962952,0.052165066227481134,0.24023479833902742,1462,731,731,0,0.5104166666666666,0.5742574257425742
60,1.0,100%,long,long_xray,0.10958659613876874,0.10958659613876874,0.058600227594773936,0.05098636854399472,0.07587891583604517,0.22390532854771397,0.0002999768913667535,0.10959264999651488,0.00016035154500619402,0.0001396253463605597,0.07586578882125537,0.22391009356525507,1462,731,731,0,0.5104166666666666,0.5742574257425742
120,0.05,5%,p3_flux_ic,p3,0.785564110557582,0.785564110557582,0.7506039185576502,0.034960191999931736,0.8674077780833584,0.25962106549530595,0.013476022407556033,0.23504075050137843,0.012836845044709552,0.0006391773628464821,0.34423711822794234,0.031888508794127045,229,220,9,0,0.3229166666666667,0.4
120,0.05,5%,p5_flux_ic,p5,0.055576968531724516,0.055576968531724516,0.016369505514390092,0.039207463017334424,0.018916816253564277,0.2911621115795944,0.012710604449608608,0.22169078670328304,0.004244476240339512,0.008466128209269093,0.11382129053303564,0.4223744762348953,18,6,12,0,0.3229166666666667,0.4
120,0.05,5%,p7_flux_ic,p7,0.06791973557785234,0.06791973557785234,0.04844413575172744,0.019475599826124887,0.055982681564361,0.14462952543363067,0.018986406654623623,0.33114958809544015,0.015572815548410082,0.0034135911062135437,0.4176058157911084,0.17030379412261684,16,11,5,0,0.3229166666666667,0.4
120,0.05,5%,long,long_xray,0.09093918533284112,0.09093918533284112,0.04992390646582402,0.04101527886701711,0.05769272409871629,0.3045872974914692,0.012161800464063092,0.21211887469989843,0.004636568802210919,0.00752523166185217,0.12433577544791359,0.37543322084836084,30,18,12,0,0.3229166666666667,0.4
120,0.1,10%,p3_flux_ic,p3,0.6981447555678751,0.6981447555678751,0.646083857064412,0.05206089850346306,0.8448054648325761,0.22132133517724897,0.008496619331000141,0.3798600736430001,0.00784494790573987,0.0006516714252602664,0.6104584849536402,0.06847554123962661,325,281,44,0,0.35106382978723405,0.39603960396039606
120,0.1,10%,p5_flux_ic,p5,0.09009711346280039,0.09009711346280039,0.024868328681850578,0.06522878478094983,0.032517295923686206,0.27730066431237116,0.004357814526606108,0.1948256927269306,0.0011650003123262881,0.0031928142142798204,0.09065507307102386,0.33549066742195566,84,26,58,0,0.35106382978723405,0.39603960396039606
120,0.1,10%,p7_flux_ic,p7,0.09700759524855573,0.09700759524855573,0.03681199221722494,0.06019560303133081,0.04813457549889758,0.25590359785679806,0.00472690200333882,0.21132656097000554,0.0018256459405104825,0.0029012560628283385,0.14206353799881405,0.30485467288607165,82,24,58,0,0.35106382978723405,0.39603960396039606
120,0.1,10%,long,long_xray,0.11475053572076886,0.11475053572076886,0.05700816781253451,0.057742367908234275,0.07454266374483999,0.24547440265358178,0.004786425113548475,0.21398767266006385,0.0020153172450639123,0.00277110786848456,0.15682290397652188,0.291179118452346,94,48,46,0,0.35106382978723405,0.39603960396039606
120,0.15,15%,p3_flux_ic,p3,0.6811064842833767,0.6811064842833767,0.6128138993518494,0.06829258493152728,0.8307533634191003,0.26032134598139633,0.006403929200491684,0.43440217949625587,0.005749021113537964,0.0006549080869537227,0.6468829214394348,0.11186081508982736,421,330,91,0,0.34375,0.4158415841584158
120,0.15,15%,p5_flux_ic,p5,0.10068757573514792,0.10068757573514792,0.027353313063096334,0.07333426267205162,0.03708117073039152,0.2795394841838624,0.002530459958183673,0.17165044873990712,0.0006801188382516627,0.00185034111993201,0.07652733436275017,0.31604536574373426,159,54,105,0,0.34375,0.4158415841584158
120,0.15,15%,p7_flux_ic,p7,0.09887545258842574,0.09887545258842574,0.03997270551653397,0.05890274707189175,0.05418848950381858,0.22452865732247065,0.0029246567922261513,0.19839027650774516,0.001165179285213017,0.0017594775070131324,0.13110659451995968,0.3005255118808968,135,44,91,0,0.34375,0.4158415841584158
120,0.15,15%,long,long_xray,0.11933048739304933,0.11933048739304933,0.05752053141020492,0.06180995598284442,0.07797697634668954,0.23561051251227072,0.002882890215067658,0.19555709525609188,0.0012929475666182064,0.0015899426484494532,0.14548314967785525,0.27156830728554143,163,80,83,0,0.34375,0.4158415841584158
120,0.25,25%,p3_flux_ic,p3,0.6582417040510024,0.6582417040510024,0.5840823815558644,0.07415932249513806,0.8163311562976059,0.2606625828274935,0.004450134515079504,0.4871270846664107,0.003945731124656123,0.0005044033904233796,0.6928226870772609,0.14661540774808882,593,405,188,0,0.3404255319148936,0.39805825242718446
120,0.25,25%,p5_flux_ic,p5,0.10546091481825876,0.10546091481825876,0.032137887676935734,0.07332302714132304,0.044916881311144755,0.2577230885117741,0.0015038907392005384,0.1646210713319266,0.000451543710664104,0.0010523470285364333,0.07928561705592807,0.305886700229855,280,111,169,0,0.3404255319148936,0.39805825242718446
120,0.25,25%,p7_flux_ic,p7,0.1095733051858339,0.1095733051858339,0.04161229600520422,0.06796100918062957,0.058158600202320276,0.23887613301412378,0.0015955605129351852,0.1746555611838789,0.0006041936337156221,0.0009913668792195637,0.10608909821809342,0.288161542892733,276,102,174,0,0.3404255319148936,0.39805825242718446
120,0.25,25%,long,long_xray,0.12672407594490517,0.12672407594490517,0.05766429783030698,0.06905977811459818,0.08059336218892903,0.24273819564660867,0.0015858835079678565,0.17359628281778372,0.0006936844153212851,0.0008921990926465708,0.12180259764871752,0.25933634912932313,313,132,181,0,0.3404255319148936,0.39805825242718446
120,0.5,50%,p3_flux_ic,p3,0.6405793764806977,0.6405793764806977,0.5585893694320924,0.08199000704860569,0.7970947006661212,0.2740140012295753,0.002751398759358392,0.5593720552330235,0.002397358609723609,0.00035404014963478613,0.7371837230014788,0.2124227469571587,930,533,397,0,0.3617021276595745,0.4117647058823529
120,0.5,50%,p5_flux_ic,p5,0.11332912175190264,0.11332912175190264,0.04088051426855055,0.07244860748335218,0.058335591522439154,0.24212624848605718,0.0006693423464400938,0.13608038555269245,0.00024109864875203067,0.00042824369768806295,0.07413742724044892,0.256944594345667,677,309,368,0,0.3617021276595745,0.4117647058823529
120,0.5,50%,p7_flux_ic,p7,0.11508633391599384,0.11508633391599384,0.0445939132048191,0.0704924207111747,0.0636345298401665,0.23558859122888742,0.000690769498569055,0.14043662438699456,0.00026562046673801157,0.0004251490318310443,0.08167784485020907,0.2550878065690813,669,282,387,0,0.3617021276595745,0.4117647058823529
120,0.5,50%,long,long_xray,0.13100516785140554,0.13100516785140554,0.056717890597022674,0.07428727725438303,0.08093517797127307,0.24827115905548003,0.0008072169824301455,0.16411093482728936,0.0003479726591364651,0.0004592443232936804,0.10700100490786317,0.275544852128093,648,292,356,0,0.3617021276595745,0.4117647058823529
120,1.0,100%,p3_flux_ic,p3,0.6113329494427432,0.6113329494427432,0.5364302442144327,0.07490270522831043,0.7646437715976461,0.25096622310415617,0.0016736293643041396,0.6115645633789222,0.001468712746254176,0.0002049166180499644,0.7650130865032115,0.2508827194165338,1462,731,731,0,0.3404255319148936,0.39603960396039606
120,1.0,100%,p5_flux_ic,p5,0.1255365049013635,0.1255365049013635,0.04806122016113404,0.0774752847402295,0.06850790582363962,0.25958581250047397,0.0003434122703900082,0.1254870281792356,0.0001313812800001345,0.00021203099038987383,0.06843298580882033,0.2595929601796477,1462,731,731,0,0.3404255319148936,0.39603960396039606
120,1.0,100%,p7_flux_ic,p7,0.12702234417511904,0.12702234417511904,0.053200162641788964,0.07382218153333,0.07583310868610273,0.24734586053010474,0.00034733062663611325,0.12691884329787667,0.0001453021199361696,0.0002020285066999437,0.07568397804902817,0.24734675812473522,1462,731,731,0,0.3404255319148936,0.39603960396039606
120,1.0,100%,long,long_xray,0.13610820148077446,0.13610820148077446,0.06385105748475675,0.0722571439960178,0.09101521389261168,0.2421021038652651,0.00037226335250789317,0.13602956514396547,0.0001744569545812937,0.00019780639792659987,0.0908699496389399,0.24217756227908335,1462,731,731,0,0.3404255319148936,0.39603960396039606
